"","num","date","signatory","joint_signatory"
"13712","1430","20181210","BORDONALI SIMONA","SASSO ROSSANO"
"13713","1430","20181210","BORDONALI SIMONA","STEFANI ALBERTO"
"13714","1430","20181210","BORDONALI SIMONA","TARANTINO LEONARDO"
"13715","1430","20181210","BORDONALI SIMONA","TONELLI GIANNI"
"13716","1430","20181210","BORDONALI SIMONA","VIVIANI LORENZO"
"13717","1430","20181210","BORDONALI SIMONA","FOSCOLO SARA"
"13718","1430","20181210","BORDONALI SIMONA","LOLINI MARIO"
"13719","1430","20181210","BORDONALI SIMONA","ZIELLO EDOARDO"
"13720","1430","20181210","BORDONALI SIMONA","MOSCHIONI DANIELE"
"13721","1430","20181210","BORDONALI SIMONA","DI SAN MARTINO LORENZATO DI IVREA LUIS ROBERTO"
"13722","1430","20181210","BORDONALI SIMONA","CAVANDOLI LAURA"
"13723","1430","20181210","BORDONALI SIMONA","CAPARVI VIRGINIO"
"13724","1430","20181210","BORDONALI SIMONA","BELLACHIOMA GIUSEPPE ERCOLE"
"13725","1430","20181210","BORDONALI SIMONA","POTENTI MANFREDI"
"13726","1430","20181210","BORDONALI SIMONA","PIASTRA CARLO"
"13727","1430","20181210","BORDONALI SIMONA","PANIZZUT MASSIMILIANO"
"13728","1430","20181210","BORDONALI SIMONA","LEGNAIOLI DONATELLA"
"13729","1430","20181210","BORDONALI SIMONA","TATEO ANNA RITA"
"13730","1430","20181210","BORDONALI SIMONA","PATERNOSTER PAOLO"
"13731","1430","20181210","BORDONALI SIMONA","ZORDAN ADOLFO"
"13732","1430","20181210","BORDONALI SIMONA","RACCHELLA GERMANO"
"13733","1430","20181210","BORDONALI SIMONA","ZOFFILI EUGENIO"
"13734","1430","20181210","BORDONALI SIMONA","CECCHETTI FABRIZIO"
"13735","1430","20181210","BORDONALI SIMONA","GIGLIO VIGNA ALESSANDRO"
"13736","1430","20181210","BORDONALI SIMONA","IEZZI IGOR GIANCARLO"
"13737","1430","20181210","BORDONALI SIMONA","BONIARDI FABIO MASSIMO"
"13738","1430","20181210","BORDONALI SIMONA","DI MURO FLAVIO"
"13739","1430","20181210","BORDONALI SIMONA","CAFFARATTO GUALTIERO"
"13740","1430","20181210","BORDONALI SIMONA","DARA ANDREA"
"13741","1430","20181210","BORDONALI SIMONA","COIN DIMITRI"
"13742","1430","20181210","BORDONALI SIMONA","FOGLIANI KETTY"
"13743","1430","20181210","BORDONALI SIMONA","BISA INGRID"
"13744","1430","20181210","BORDONALI SIMONA","DONINA GIUSEPPE CESARE"
"13745","1430","20181210","BORDONALI SIMONA","TURRI ROBERTO"
"13746","1430","20181210","BORDONALI SIMONA","FRASSINI REBECCA"
"13747","1430","20181210","BORDONALI SIMONA","PRETTO ERIK UMBERTO"
"13748","1430","20181210","BORDONALI SIMONA","ZICCHIERI FRANCESCO"
"13749","1430","20181210","BORDONALI SIMONA","PATELLI CRISTINA"
"13750","1430","20181210","BORDONALI SIMONA","COVOLO SILVIA"
"13751","1430","20181210","BORDONALI SIMONA","BADOLE MIRCO"
"13752","1430","20181210","BORDONALI SIMONA","PETTAZZI LINO"
"13753","1430","20181210","BORDONALI SIMONA","FANTUZ MARICA"
"13754","1430","20181210","BORDONALI SIMONA","TIRAMANI PAOLO"
"13755","1430","20181210","BORDONALI SIMONA","RIBOLLA ALBERTO"
"13756","1430","20181210","BORDONALI SIMONA","BAZZARO ALEX"
"13757","1430","20181210","BORDONALI SIMONA","GOBBATO CLAUDIA"
"13758","1430","20181210","BORDONALI SIMONA","VALLOTTO SERGIO"
"13759","1430","20181210","BORDONALI SIMONA","COLMELLERE ANGELA"
"13760","1430","20181210","BORDONALI SIMONA","BUBISUTTI AURELIA"
"13761","1431","20181210","UNGARO MASSIMO","DE LUCA PIERO"
"13762","1431","20181210","UNGARO MASSIMO","DELRIO GRAZIANO"
"13763","1431","20181210","UNGARO MASSIMO","DI MAIO MARCO"
"13764","1431","20181210","UNGARO MASSIMO","FASSINO PIERO FRANCO"
"13765","1431","20181210","UNGARO MASSIMO","MADIA MARIA ANNA"
"13766","1431","20181210","UNGARO MASSIMO","OCCHIONERO GIUSEPPINA"
"13767","1431","20181210","UNGARO MASSIMO","QUARTAPELLE PROCOPIO LIA"
"13768","1431","20181210","UNGARO MASSIMO","ROSSINI EMANUELA"
"13769","1431","20181210","UNGARO MASSIMO","ROTTA ALESSIA"
"13770","1431","20181210","UNGARO MASSIMO","SCALFAROTTO IVAN"
"13771","1431","20181210","UNGARO MASSIMO","SCHIRO' ANGELA"
"13772","1431","20181210","UNGARO MASSIMO","CARE' NICOLA"
"13773","1435","20181211","NOJA LISA","ANZALDI MICHELE"
"13774","1435","20181211","NOJA LISA","BORDO MICHELE"
"13775","1435","20181211","NOJA LISA","BORGHI ENRICO"
"13776","1435","20181211","NOJA LISA","BOSCHI MARIA ELENA"
"13777","1435","20181211","NOJA LISA","BRUNO BOSSIO VINCENZA"
"13778","1435","20181211","NOJA LISA","CARNEVALI ELENA"
"13779","1435","20181211","NOJA LISA","CIAMPI LUCIA"
"13780","1435","20181211","NOJA LISA","D'ALESSANDRO CAMILLO"
"13781","1435","20181211","NOJA LISA","DE FILIPPO VITO"
"13782","1435","20181211","NOJA LISA","DE LUCA PIERO"
"13783","1435","20181211","NOJA LISA","DE MENECH ROGER"
"13784","1435","20181211","NOJA LISA","DEL BARBA MAURO"
"13785","1435","20181211","NOJA LISA","DI MAIO MARCO"
"13786","1435","20181211","NOJA LISA","FERRI COSIMO MARIA"
"13787","1435","20181211","NOJA LISA","FIANO EMANUELE"
"13788","1435","20181211","NOJA LISA","FREGOLENT SILVIA"
"13789","1435","20181211","NOJA LISA","GADDA MARIA CHIARA"
"13790","1435","20181211","NOJA LISA","GIACHETTI ROBERTO"
"13791","1435","20181211","NOJA LISA","LIBRANDI GIANFRANCO"
"13792","1435","20181211","NOJA LISA","MADIA MARIA ANNA"
"13793","1435","20181211","NOJA LISA","MIGLIORE GENNARO"
"13794","1435","20181211","NOJA LISA","MORETTO SARA"
"13795","1435","20181211","NOJA LISA","MURA ROMINA"
"13796","1435","20181211","NOJA LISA","NARDI MARTINA"
"13797","1435","20181211","NOJA LISA","NOBILI LUCIANO"
"13798","1435","20181211","NOJA LISA","PAGANO UBALDO"
"13799","1435","20181211","NOJA LISA","PAITA RAFFAELLA"
"13800","1435","20181211","NOJA LISA","PELLICANI NICOLA"
"13801","1435","20181211","NOJA LISA","PEZZOPANE STEFANIA"
"13802","1435","20181211","NOJA LISA","PICCOLI FLAVIA"
"13803","1435","20181211","NOJA LISA","POLLASTRINI BARBARA MARIA SIMONETTA"
"13804","1435","20181211","NOJA LISA","PORTAS GIACOMO"
"13805","1435","20181211","NOJA LISA","ROSATO ETTORE"
"13806","1435","20181211","NOJA LISA","ROSSI ANDREA"
"13807","1435","20181211","NOJA LISA","ROTTA ALESSIA"
"13808","1435","20181211","NOJA LISA","SENSI FILIPPO"
"13809","1435","20181211","NOJA LISA","TOCCAFONDI GABRIELE"
"13810","1435","20181211","NOJA LISA","UNGARO MASSIMO"
"13811","1435","20181211","NOJA LISA","VAZIO FRANCO"
"13812","1435","20181211","NOJA LISA","ZAN ALESSANDRO"
"13813","1435","20181211","NOJA LISA","SERRACCHIANI DEBORA"
"13814","1435","20181211","NOJA LISA","CARE' NICOLA"
"13815","1435","20181211","NOJA LISA","SIANI PAOLO"
"13816","1435","20181211","NOJA LISA","TOPO RAFFAELE"
"13817","1435","20181211","NOJA LISA","MARATTIN LUIGI"
"13818","1435","20181211","NOJA LISA","CANTONE CARLA"
"13819","1435","20181211","NOJA LISA","RIZZO NERVO LUCA"
"13820","1435","20181211","NOJA LISA","MOR MATTIA"
"13821","1435","20181211","NOJA LISA","ANNIBALI LUCIA"
"13822","1435","20181211","NOJA LISA","VISCOMI ANTONIO"
"13823","1436","20181211","BUTTI ALESSIO","FOTI TOMMASO"
"13824","1437","20181211","BUTTI ALESSIO","FOTI TOMMASO"
"13825","1438","20181211","BUTTI ALESSIO","FOTI TOMMASO"
"13826","1439","20181211","BUTTI ALESSIO","FOTI TOMMASO"
"13827","1440","20181211","FONTANA ILARIA","FEDERICO ANTONIO"
"13828","1440","20181211","FONTANA ILARIA","D'IPPOLITO GIUSEPPE"
"13829","1440","20181211","FONTANA ILARIA","DAGA FEDERICA"
"13830","1440","20181211","FONTANA ILARIA","DEIANA PAOLA"
"13831","1440","20181211","FONTANA ILARIA","MANCA ALBERTO"
"13832","1440","20181211","FONTANA ILARIA","RICCIARDI RICCARDO"
"13833","1440","20181211","FONTANA ILARIA","TERZONI PATRIZIA"
"13834","1440","20181211","FONTANA ILARIA","VIANELLO GIOVANNI"
"13835","1440","20181211","FONTANA ILARIA","VIGNAROLI STEFANO"
"13836","1440","20181211","FONTANA ILARIA","VILLANI VIRGINIA"
"13837","1440","20181211","FONTANA ILARIA","ZOLEZZI ALBERTO"
"13838","1440","20181211","FONTANA ILARIA","TRAVERSI ROBERTO"
"13839","1440","20181211","FONTANA ILARIA","ROSPI GIANLUCA"
"13840","1440","20181211","FONTANA ILARIA","LICATINI CATERINA"
"13841","1440","20181211","FONTANA ILARIA","VARRICA ADRIANO"
"13842","1440","20181211","FONTANA ILARIA","BILOTTI ANNA"
"13843","1440","20181211","FONTANA ILARIA","MARAIA GENEROSO"
"13844","1440","20181211","FONTANA ILARIA","ACUNZO NICOLA"
"13845","1441","20181212","FIORINI BENEDETTA","CARRARA MAURIZIO"
"13846","1441","20181212","FIORINI BENEDETTA","NAPOLI OSVALDO"
"13847","1441","20181212","FIORINI BENEDETTA","SAVINO ELVIRA"
"13848","1441","20181212","FIORINI BENEDETTA","BAGNASCO ROBERTO"
"13849","1441","20181212","FIORINI BENEDETTA","BARELLI PAOLO"
"13850","1441","20181212","FIORINI BENEDETTA","BERGAMINI DEBORAH"
"13851","1441","20181212","FIORINI BENEDETTA","BIANCOFIORE MICHAELA"
"13852","1441","20181212","FIORINI BENEDETTA","BIGNAMI GALEAZZO"
"13853","1441","20181212","FIORINI BENEDETTA","CATTANEO ALESSANDRO"
"13854","1441","20181212","FIORINI BENEDETTA","COLUCCI ALESSANDRO"
"13855","1441","20181212","FIORINI BENEDETTA","FOTI TOMMASO"
"13856","1441","20181212","FIORINI BENEDETTA","GAGLIARDI MANUELA"
"13857","1441","20181212","FIORINI BENEDETTA","GELMINI MARIASTELLA"
"13858","1441","20181212","FIORINI BENEDETTA","GERMANA' ANTONINO SALVATORE"
"13859","1441","20181212","FIORINI BENEDETTA","LABRIOLA VINCENZA"
"13860","1441","20181212","FIORINI BENEDETTA","LUPI MAURIZIO ENZO"
"13861","1441","20181212","FIORINI BENEDETTA","MARIN MARCO"
"13862","1441","20181212","FIORINI BENEDETTA","MAZZETTI ERICA"
"13863","1441","20181212","FIORINI BENEDETTA","MUGNAI STEFANO"
"13864","1441","20181212","FIORINI BENEDETTA","NISSOLI ANGELA"
"13865","1441","20181212","FIORINI BENEDETTA","NOVELLI ROBERTO"
"13866","1441","20181212","FIORINI BENEDETTA","PALMIERI ANTONIO"
"13867","1441","20181212","FIORINI BENEDETTA","RIZZETTO WALTER"
"13868","1441","20181212","FIORINI BENEDETTA","ROTONDI GIANFRANCO"
"13869","1441","20181212","FIORINI BENEDETTA","RUFFINO DANIELA"
"13870","1441","20181212","FIORINI BENEDETTA","SQUERI LUCA"
"13871","1441","20181212","FIORINI BENEDETTA","TARTAGLIONE ANNAELSA"
"13872","1441","20181212","FIORINI BENEDETTA","TONDO RENZO"
"13873","1441","20181212","FIORINI BENEDETTA","VERSACE GIUSEPPINA"
"13874","1441","20181212","FIORINI BENEDETTA","ZANELLA FEDERICA"
"13875","1441","20181212","FIORINI BENEDETTA","MULE' GIORGIO"
"13876","1441","20181212","FIORINI BENEDETTA","D'ETTORE FELICE MAURIZIO"
"13877","1441","20181212","FIORINI BENEDETTA","SILLI GIORGIO"
"13878","1441","20181212","FIORINI BENEDETTA","PETTARIN GUIDO GERMANO"
"13879","1441","20181212","FIORINI BENEDETTA","SIRACUSANO MATILDE"
"13880","1441","20181212","FIORINI BENEDETTA","SILVESTRONI MARCO"
"13881","1441","20181212","FIORINI BENEDETTA","VIETINA SIMONA"
"13882","1441","20181212","FIORINI BENEDETTA","MOLLICONE FEDERICO"
"13883","1441","20181212","FIORINI BENEDETTA","PENTANGELO ANTONIO"
"13884","1441","20181212","FIORINI BENEDETTA","D'ATTIS MAURO"
"13885","1441","20181212","FIORINI BENEDETTA","LUCASELLI YLENJA"
"13886","1441","20181212","FIORINI BENEDETTA","CASINO MICHELE"
"13887","1441","20181212","FIORINI BENEDETTA","PEREGO DI CREMNAGO MATTEO"
"13888","1441","20181212","FIORINI BENEDETTA","GIACOMETTO CARLUCCIO"
"13889","1441","20181212","FIORINI BENEDETTA","BOND DARIO"
"13890","1441","20181212","FIORINI BENEDETTA","BENDINELLI DAVIDE"
"13891","1441","20181212","FIORINI BENEDETTA","CORTELAZZO PIERGIORGIO"
"13892","1441","20181212","FIORINI BENEDETTA","MUSELLA GRAZIANO"
"13893","1441","20181212","FIORINI BENEDETTA","BARATTO RAFFAELE"
"13894","1441","20181212","FIORINI BENEDETTA","MARROCCO PATRIZIA"
"13895","1441","20181212","FIORINI BENEDETTA","ROSSELLO CRISTINA"
"13896","1441","20181212","FIORINI BENEDETTA","FERRAIOLI MARZIA"
"13897","1441","20181212","FIORINI BENEDETTA","SOZZANI DIEGO"
"13898","1444","20181212","DEIDDA SALVATORE","BUTTI ALESSIO"
"13899","1444","20181212","DEIDDA SALVATORE","DONZELLI GIOVANNI"
"13900","1444","20181212","DEIDDA SALVATORE","FERRO WANDA"
"13901","1444","20181212","DEIDDA SALVATORE","FRASSINETTI PAOLA"
"13902","1444","20181212","DEIDDA SALVATORE","ROTELLI MAURO"
"13903","1444","20181212","DEIDDA SALVATORE","FIDANZA CARLO"
"13904","1444","20181212","DEIDDA SALVATORE","ACQUAROLI FRANCESCO"
"13905","1444","20181212","DEIDDA SALVATORE","VARCHI MARIA CAROLINA"
"13906","1444","20181212","DEIDDA SALVATORE","BUCALO CARMELA"
"13907","1444","20181212","DEIDDA SALVATORE","SILVESTRONI MARCO"
"13908","1444","20181212","DEIDDA SALVATORE","GIULIODORI PAOLO"
"13909","1444","20181212","DEIDDA SALVATORE","MOLLICONE FEDERICO"
"13910","1444","20181212","DEIDDA SALVATORE","DE CARLO LUCA"
"13911","1444","20181212","DEIDDA SALVATORE","GEMMATO MARCELLO"
"13912","1444","20181212","DEIDDA SALVATORE","CARETTA MARIA CRISTINA"
"13913","1444","20181212","DEIDDA SALVATORE","MASCHIO CIRO"
"13914","1444","20181212","DEIDDA SALVATORE","CIABURRO MONICA"
"13915","1444","20181212","DEIDDA SALVATORE","OSNATO MARCO"
"13916","1444","20181212","DEIDDA SALVATORE","PRISCO EMANUELE"
"13917","1444","20181212","DEIDDA SALVATORE","TRANCASSINI PAOLO"
"13918","1444","20181212","DEIDDA SALVATORE","LOLLOBRIGIDA FRANCESCO"
"13919","1444","20181212","DEIDDA SALVATORE","MONTARULI AUGUSTA"
"13920","1445","20181212","SERRACCHIANI DEBORA","PAGANI ALBERTO"
"13921","1445","20181212","SERRACCHIANI DEBORA","MURA ROMINA"
"13922","1446","20181213","BORDONALI SIMONA","VINCI GIANLUCA"
"13923","1446","20181213","BORDONALI SIMONA","BELOTTI DANIELE"
"13924","1446","20181213","BORDONALI SIMONA","BILLI SIMONE"
"13925","1446","20181213","BORDONALI SIMONA","BINELLI DIEGO"
"13926","1446","20181213","BORDONALI SIMONA","CAPITANIO MASSIMILIANO"
"13927","1446","20181213","BORDONALI SIMONA","COLLA JARI"
"13928","1446","20181213","BORDONALI SIMONA","COMAROLI SILVANA ANDREINA"
"13929","1446","20181213","BORDONALI SIMONA","DE ANGELIS SARA"
"13930","1446","20181213","BORDONALI SIMONA","DE MARTINI GUIDO"
"13931","1446","20181213","BORDONALI SIMONA","FERRARI ROBERTO PAOLO"
"13932","1446","20181213","BORDONALI SIMONA","FORMENTINI PAOLO"
"13933","1446","20181213","BORDONALI SIMONA","FURGIUELE DOMENICO"
"13934","1446","20181213","BORDONALI SIMONA","GASTALDI FLAVIO"
"13935","1446","20181213","BORDONALI SIMONA","GERARDI FRANCESCA"
"13936","1446","20181213","BORDONALI SIMONA","GOLINELLI GUGLIELMO"
"13937","1446","20181213","BORDONALI SIMONA","GRIMOLDI PAOLO"
"13938","1446","20181213","BORDONALI SIMONA","INVERNIZZI CRISTIAN"
"13939","1446","20181213","BORDONALI SIMONA","LOCATELLI ALESSANDRA"
"13940","1446","20181213","BORDONALI SIMONA","LORENZONI EVA"
"13941","1446","20181213","BORDONALI SIMONA","LUCCHINI ELENA"
"13942","1446","20181213","BORDONALI SIMONA","MOLINARI RICCARDO"
"13943","1446","20181213","BORDONALI SIMONA","MORELLI ALESSANDRO"
"13944","1446","20181213","BORDONALI SIMONA","PAGANO ALESSANDRO SARO ALFONSO"
"13945","1446","20181213","BORDONALI SIMONA","PAOLINI LUCA RODOLFO"
"13946","1446","20181213","BORDONALI SIMONA","PICCOLO TIZIANA"
"13947","1446","20181213","BORDONALI SIMONA","STEFANI ALBERTO"
"13948","1446","20181213","BORDONALI SIMONA","TARANTINO LEONARDO"
"13949","1446","20181213","BORDONALI SIMONA","TONELLI GIANNI"
"13950","1446","20181213","BORDONALI SIMONA","VIVIANI LORENZO"
"13951","1446","20181213","BORDONALI SIMONA","PATASSINI TULLIO"
"13952","1446","20181213","BORDONALI SIMONA","CATTOI VANESSA"
"13953","1446","20181213","BORDONALI SIMONA","FOSCOLO SARA"
"13954","1446","20181213","BORDONALI SIMONA","LOLINI MARIO"
"13955","1446","20181213","BORDONALI SIMONA","ZIELLO EDOARDO"
"13956","1446","20181213","BORDONALI SIMONA","MOSCHIONI DANIELE"
"13957","1446","20181213","BORDONALI SIMONA","DI SAN MARTINO LORENZATO DI IVREA LUIS ROBERTO"
"13958","1446","20181213","BORDONALI SIMONA","CAVANDOLI LAURA"
"13959","1446","20181213","BORDONALI SIMONA","CAPARVI VIRGINIO"
"13960","1446","20181213","BORDONALI SIMONA","BELLACHIOMA GIUSEPPE ERCOLE"
"13961","1446","20181213","BORDONALI SIMONA","POTENTI MANFREDI"
"13962","1446","20181213","BORDONALI SIMONA","PIASTRA CARLO"
"13963","1446","20181213","BORDONALI SIMONA","MURELLI ELENA"
"13964","1446","20181213","BORDONALI SIMONA","PANIZZUT MASSIMILIANO"
"13965","1446","20181213","BORDONALI SIMONA","LEGNAIOLI DONATELLA"
"13966","1446","20181213","BORDONALI SIMONA","TATEO ANNA RITA"
"13967","1446","20181213","BORDONALI SIMONA","PATERNOSTER PAOLO"
"13968","1446","20181213","BORDONALI SIMONA","ZORDAN ADOLFO"
"13969","1446","20181213","BORDONALI SIMONA","RACCHELLA GERMANO"
"13970","1446","20181213","BORDONALI SIMONA","GUSMEROLI ALBERTO LUIGI"
"13971","1446","20181213","BORDONALI SIMONA","ZOFFILI EUGENIO"
"13972","1446","20181213","BORDONALI SIMONA","CECCHETTI FABRIZIO"
"13973","1446","20181213","BORDONALI SIMONA","GIGLIO VIGNA ALESSANDRO"
"13974","1446","20181213","BORDONALI SIMONA","IEZZI IGOR GIANCARLO"
"13975","1446","20181213","BORDONALI SIMONA","BONIARDI FABIO MASSIMO"
"13976","1446","20181213","BORDONALI SIMONA","DI MURO FLAVIO"
"13977","1446","20181213","BORDONALI SIMONA","CAFFARATTO GUALTIERO"
"13978","1446","20181213","BORDONALI SIMONA","DARA ANDREA"
"13979","1446","20181213","BORDONALI SIMONA","ANDREUZZA GIORGIA"
"13980","1446","20181213","BORDONALI SIMONA","COIN DIMITRI"
"13981","1446","20181213","BORDONALI SIMONA","FOGLIANI KETTY"
"13982","1446","20181213","BORDONALI SIMONA","BISA INGRID"
"13983","1446","20181213","BORDONALI SIMONA","DONINA GIUSEPPE CESARE"
"13984","1446","20181213","BORDONALI SIMONA","TURRI ROBERTO"
"13985","1446","20181213","BORDONALI SIMONA","FRASSINI REBECCA"
"13986","1446","20181213","BORDONALI SIMONA","PRETTO ERIK UMBERTO"
"13987","1446","20181213","BORDONALI SIMONA","ZICCHIERI FRANCESCO"
"13988","1446","20181213","BORDONALI SIMONA","PATELLI CRISTINA"
"13989","1446","20181213","BORDONALI SIMONA","COVOLO SILVIA"
"13990","1446","20181213","BORDONALI SIMONA","BADOLE MIRCO"
"13991","1446","20181213","BORDONALI SIMONA","PETTAZZI LINO"
"13992","1446","20181213","BORDONALI SIMONA","FANTUZ MARICA"
"13993","1446","20181213","BORDONALI SIMONA","TIRAMANI PAOLO"
"13994","1446","20181213","BORDONALI SIMONA","RIBOLLA ALBERTO"
"13995","1446","20181213","BORDONALI SIMONA","BAZZARO ALEX"
"13996","1446","20181213","BORDONALI SIMONA","GOBBATO CLAUDIA"
"13997","1446","20181213","BORDONALI SIMONA","VALLOTTO SERGIO"
"13998","1446","20181213","BORDONALI SIMONA","COLMELLERE ANGELA"
"13999","1446","20181213","BORDONALI SIMONA","BUBISUTTI AURELIA"
"14000","1448","20181213","NOVELLI ROBERTO","SAVINO SANDRA"
"14001","1448","20181213","NOVELLI ROBERTO","BAGNASCO ROBERTO"
"14002","1448","20181213","NOVELLI ROBERTO","BIANCOFIORE MICHAELA"
"14003","1448","20181213","NOVELLI ROBERTO","BIGNAMI GALEAZZO"
"14004","1448","20181213","NOVELLI ROBERTO","MAZZETTI ERICA"
"14005","1448","20181213","NOVELLI ROBERTO","PELLA ROBERTO"
"14006","1448","20181213","NOVELLI ROBERTO","ROTONDI GIANFRANCO"
"14007","1448","20181213","NOVELLI ROBERTO","RUFFINO DANIELA"
"14008","1448","20181213","NOVELLI ROBERTO","MULE' GIORGIO"
"14009","1448","20181213","NOVELLI ROBERTO","D'ETTORE FELICE MAURIZIO"
"14010","1448","20181213","NOVELLI ROBERTO","PETTARIN GUIDO GERMANO"
"14011","1448","20181213","NOVELLI ROBERTO","PITTALIS PIETRO"
"14012","1448","20181213","NOVELLI ROBERTO","PENTANGELO ANTONIO"
"14013","1448","20181213","NOVELLI ROBERTO","D'ATTIS MAURO"
"14014","1448","20181213","NOVELLI ROBERTO","GIACOMETTO CARLUCCIO"
"14015","1448","20181213","NOVELLI ROBERTO","MUSELLA GRAZIANO"
"14016","1448","20181213","NOVELLI ROBERTO","ROSSELLO CRISTINA"
"14017","1448","20181213","NOVELLI ROBERTO","FERRAIOLI MARZIA"
"14018","1451","20181217","NEVI RAFFAELE","CARRARA MAURIZIO"
"14019","1451","20181217","NEVI RAFFAELE","SAVINO SANDRA"
"14020","1451","20181217","NEVI RAFFAELE","BARELLI PAOLO"
"14021","1451","20181217","NEVI RAFFAELE","GAGLIARDI MANUELA"
"14022","1451","20181217","NEVI RAFFAELE","GELMINI MARIASTELLA"
"14023","1451","20181217","NEVI RAFFAELE","LABRIOLA VINCENZA"
"14024","1451","20181217","NEVI RAFFAELE","MAZZETTI ERICA"
"14025","1451","20181217","NEVI RAFFAELE","NOVELLI ROBERTO"
"14026","1451","20181217","NEVI RAFFAELE","POLIDORI CATIA"
"14027","1451","20181217","NEVI RAFFAELE","RUFFINO DANIELA"
"14028","1451","20181217","NEVI RAFFAELE","SQUERI LUCA"
"14029","1451","20181217","NEVI RAFFAELE","PETTARIN GUIDO GERMANO"
"14030","1451","20181217","NEVI RAFFAELE","FIORINI BENEDETTA"
"14031","1451","20181217","NEVI RAFFAELE","CASINO MICHELE"
"14032","1451","20181217","NEVI RAFFAELE","GIACOMETTO CARLUCCIO"
"14033","1451","20181217","NEVI RAFFAELE","PORCHIETTO CLAUDIA"
"14034","1451","20181217","NEVI RAFFAELE","DELLA FRERA GUIDO"
"14035","1451","20181217","NEVI RAFFAELE","BENDINELLI DAVIDE"
"14036","1451","20181217","NEVI RAFFAELE","CORTELAZZO PIERGIORGIO"
"14037","1452","20181217","FASSINA STEFANO","OCCHIONERO GIUSEPPINA"
"14038","1452","20181217","FASSINA STEFANO","SPERANZA ROBERTO"
"14039","1452","20181217","FASSINA STEFANO","MURONI ROSSELLA"
"14040","1453","20181217","GELMINI MARIASTELLA","SAVINO ELVIRA"
"14041","1453","20181217","GELMINI MARIASTELLA","BIGNAMI GALEAZZO"
"14042","1453","20181217","GELMINI MARIASTELLA","FATUZZO CARLO"
"14043","1453","20181217","GELMINI MARIASTELLA","GAGLIARDI MANUELA"
"14044","1453","20181217","GELMINI MARIASTELLA","LABRIOLA VINCENZA"
"14045","1453","20181217","GELMINI MARIASTELLA","MARIN MARCO"
"14046","1453","20181217","GELMINI MARIASTELLA","MAZZETTI ERICA"
"14047","1453","20181217","GELMINI MARIASTELLA","MINARDO ANTONINO"
"14048","1453","20181217","GELMINI MARIASTELLA","MUGNAI STEFANO"
"14049","1453","20181217","GELMINI MARIASTELLA","NOVELLI ROBERTO"
"14050","1453","20181217","GELMINI MARIASTELLA","PELLA ROBERTO"
"14051","1453","20181217","GELMINI MARIASTELLA","PRESTIGIACOMO STEFANIA"
"14052","1453","20181217","GELMINI MARIASTELLA","ROTONDI GIANFRANCO"
"14053","1453","20181217","GELMINI MARIASTELLA","RUFFINO DANIELA"
"14054","1453","20181217","GELMINI MARIASTELLA","RUGGIERI ANDREA"
"14055","1453","20181217","GELMINI MARIASTELLA","SACCANI GLORIA"
"14056","1453","20181217","GELMINI MARIASTELLA","SCOMA FRANCESCO"
"14057","1453","20181217","GELMINI MARIASTELLA","TARTAGLIONE ANNAELSA"
"14058","1453","20181217","GELMINI MARIASTELLA","ZANELLA FEDERICA"
"14059","1453","20181217","GELMINI MARIASTELLA","BARTOLOZZI GIUSI"
"14060","1453","20181217","GELMINI MARIASTELLA","BATTILOCCHIO ALESSANDRO"
"14061","1453","20181217","GELMINI MARIASTELLA","PETTARIN GUIDO GERMANO"
"14062","1453","20181217","GELMINI MARIASTELLA","SPENA MARIA"
"14063","1453","20181217","GELMINI MARIASTELLA","PITTALIS PIETRO"
"14064","1453","20181217","GELMINI MARIASTELLA","RIPANI ELISABETTA"
"14065","1453","20181217","GELMINI MARIASTELLA","FIORINI BENEDETTA"
"14066","1453","20181217","GELMINI MARIASTELLA","CAPPELLACCI UGO"
"14067","1453","20181217","GELMINI MARIASTELLA","D'ATTIS MAURO"
"14068","1453","20181217","GELMINI MARIASTELLA","CASINO MICHELE"
"14069","1453","20181217","GELMINI MARIASTELLA","DELLA FRERA GUIDO"
"14070","1453","20181217","GELMINI MARIASTELLA","ROSSELLO CRISTINA"
"14071","1453","20181217","GELMINI MARIASTELLA","SOZZANI DIEGO"
"14072","1456","20181218","MAZZETTI ERICA","GAGLIARDI MANUELA"
"14073","1456","20181218","MAZZETTI ERICA","LABRIOLA VINCENZA"
"14074","1456","20181218","MAZZETTI ERICA","MUGNAI STEFANO"
"14075","1456","20181218","MAZZETTI ERICA","RUFFINO DANIELA"
"14076","1456","20181218","MAZZETTI ERICA","SILLI GIORGIO"
"14077","1456","20181218","MAZZETTI ERICA","CASINO MICHELE"
"14078","1456","20181218","MAZZETTI ERICA","GIACOMETTO CARLUCCIO"
"14079","1456","20181218","MAZZETTI ERICA","CORTELAZZO PIERGIORGIO"
"14080","1457","20181218","ANNIBALI LUCIA","MELILLI FABIO"
"14081","1457","20181218","ANNIBALI LUCIA","BAZOLI ALFREDO"
"14082","1457","20181218","ANNIBALI LUCIA","BORDO MICHELE"
"14083","1457","20181218","ANNIBALI LUCIA","CIAMPI LUCIA"
"14084","1457","20181218","ANNIBALI LUCIA","CIRIELLI EDMONDO"
"14085","1457","20181218","ANNIBALI LUCIA","DE FILIPPO VITO"
"14086","1457","20181218","ANNIBALI LUCIA","DE LUCA PIERO"
"14087","1457","20181218","ANNIBALI LUCIA","DI MAIO MARCO"
